x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,gesture_index
0.0,0.0,0.0,-0.15354659166012594,-0.22432990089691168,0.0672314057173534,-0.320940798811317,-0.4194965170932638,0.0827052106063206,-0.4588075477177774,-0.4994580019556693,0.06805080663249376,-0.5829102071754136,-0.5401301729645436,0.043546416634546684,-0.21663848882318354,-0.8854320102038112,0.14425525357225133,-0.47948792756833225,-0.5955993164605949,0.052969903025850515,-0.5821862034412679,-0.38090548095286836,-0.06831207676492577,-0.6026564317695443,-0.176942904300192,-0.13456356051123602,-0.3116757561017668,-0.9331780017300828,0.08379816975055579,-0.610370562926762,-0.5825157972039513,0.00039833128087668083,-0.6346178388851802,-0.3031153390845624,-0.10519590846682277,-0.5876999245416865,-0.08069818455497159,-0.16029811161855434,-0.4223544441545848,-0.9062034334404087,0.02029927889573469,-0.7280463945902002,-0.5682300040952897,-0.06153731602139513,-0.7100545509873013,-0.2704703548392254,-0.13514871264091097,-0.6266010093508808,-0.06466185265302105,-0.1627009783609903,-0.5585520086328992,-0.818421572295055,-0.03775021374175967,-0.811150797370053,-0.5504574998793159,-0.09782300207367059,-0.7757451103765636,-0.3461863780266007,-0.12021854743862512,-0.6906591357705832,-0.20945558329461914,-0.11599856120647856,0
0.0,0.0,0.0,-0.2354160520119202,-0.14295123431842585,0.06993354388272834,-0.41542491823979016,-0.32130982018526594,0.08308682069893271,-0.535293277850577,-0.38614188107431124,0.0684876638507593,-0.6366620580993912,-0.438083945885683,0.04973790278797238,-0.2613109857433349,-0.888404825900136,0.12426957399991673,-0.5645566011992305,-0.6139143182777846,0.03942160135963276,-0.6477880017036783,-0.3698729702060087,-0.07081256741494195,-0.6327062635672526,-0.15037565821437335,-0.1300715437732444,-0.33742736903624787,-0.9145817674519011,0.06358866551159834,-0.6721201977860676,-0.5826117843514098,-0.01392955105901925,-0.6807227728367005,-0.29119145179837075,-0.10960134496846909,-0.6012610550682598,-0.06704535449330978,-0.159074473496902,-0.43272529610029753,-0.87558182338642,0.0018847260606589017,-0.7748268445191021,-0.5601311834544118,-0.06842720079988554,-0.7551046743814648,-0.25463100903191355,-0.13237503226614103,-0.6544415819485029,-0.04954416300717398,-0.15708757553692168,-0.5501147267784094,-0.7899120910466582,-0.054783918689199025,-0.8307703129473015,-0.5462100545170214,-0.10712265619352036,-0.8030854314746362,-0.3331160575362744,-0.12479856764625569,-0.7124005375477355,-0.19595934883456867,-0.11875961367250874,0
0.0,0.0,0.0,-0.31127927348105633,-0.09674363845748261,0.09234907432062227,-0.49183386968152704,-0.2670629533020811,0.11608879181830384,-0.6090620223297126,-0.3280577984684346,0.10431891157949894,-0.7149380947454019,-0.37576300922694233,0.08423511427700492,-0.33579032061115344,-0.8761261666117051,0.1582182174480791,-0.6614845343760444,-0.5714854151550416,0.07696846732075566,-0.7395692607065314,-0.3024010286638728,-0.0372104736931971,-0.7173673534840426,-0.05481468026774146,-0.09754173037409172,-0.38053543587065086,-0.8976997468611024,0.08574892418023972,-0.747120073342816,-0.5382691555748427,0.01593034944122673,-0.7529800347853333,-0.221457610266805,-0.08740808107625699,-0.6668551732150926,0.021829981210255436,-0.14250242363124463,-0.4454901191013777,-0.8664334616753261,0.012329357877563108,-0.8142767082891534,-0.5250007886654092,-0.04801740945576675,-0.8025458964449319,-0.2007651850116239,-0.11808501729665671,-0.6993018896327424,0.02218012930411469,-0.1467680245202908,-0.5368532506005488,-0.7904613635671178,-0.05485459649970297,-0.8418022957141963,-0.5322729120025,-0.08974654354730112,-0.8294181463187504,-0.3123923292779598,-0.10094468962628927,-0.7487962924976758,-0.16020177035993638,-0.09229576161073612,0
0.0,0.0,0.0,-0.3179417693891003,-0.09653927147017377,0.08217279740928593,-0.49955505951505536,-0.2913364005242091,0.10811077135901587,-0.6253720545199087,-0.3623222193773996,0.10029965267107566,-0.7390407688959553,-0.3998867461560713,0.08906071958734521,-0.3520494276348977,-0.8712029787925847,0.14317155135427131,-0.6889724264824398,-0.6286885451466439,0.06939751076719168,-0.7610131661047161,-0.33923681399011596,-0.025001923506766933,-0.7244314515868636,-0.07306928737213483,-0.07047059176578103,-0.3727719440337039,-0.8756051030715558,0.07583897466030885,-0.7544289248614636,-0.5823187683029702,0.011274778645669207,-0.764104484560961,-0.2715599744607159,-0.07274666261105894,-0.6771432927698501,-0.018744206121084014,-0.11361253222219425,-0.4099545627871116,-0.8346760133273052,0.006215046966163251,-0.7914179189167481,-0.5515334428084201,-0.05522635549439771,-0.7849612029057078,-0.2441383773425289,-0.11183550399865269,-0.6769209582026947,-0.014763215560531067,-0.12904888571492962,-0.4752648411354836,-0.7601421887988479,-0.05789917440443727,-0.7925603046356757,-0.6025240063056694,-0.09387750178381703,-0.8110614783770463,-0.4128035165350159,-0.09890612089018072,-0.7459448247267976,-0.24635504630035462,-0.08552343586519393,0
0.0,0.0,0.0,-0.28141751467244897,-0.13085901333102565,0.06736047519053388,-0.436852553750904,-0.338178689484288,0.0772164941523795,-0.5538944338066201,-0.44072128474309796,0.05636236230262685,-0.6668616440782551,-0.49049397142155826,0.03295671442085967,-0.31372735453516687,-0.9009193716692957,0.10418270840273679,-0.6624271617511835,-0.705384136641793,0.014756311480757655,-0.7461162430062037,-0.4194223719448252,-0.08651392361738842,-0.7103847019282057,-0.15570067027378742,-0.13570664574372698,-0.3273276054112913,-0.8944465595767928,0.04273681987952145,-0.7176645221528449,-0.6615951159720462,-0.03508409654030873,-0.7464090674075501,-0.35357667657751196,-0.12003662295771736,-0.6719660078217705,-0.09376980169910663,-0.1612623626994408,-0.3579262630419056,-0.8538540671115515,-0.02106769193840146,-0.7486667667556434,-0.6436011725778713,-0.09104148360445095,-0.7668911891520106,-0.3456050877218323,-0.14226191833175342,-0.6712626323345047,-0.11183371785509827,-0.15501660973184953,-0.41309630367745914,-0.7843624923915742,-0.07956161882196626,-0.7429900191879787,-0.6579959956687477,-0.12250347370968889,-0.7822961403589699,-0.4640311682885562,-0.12740744300781773,-0.7291234738675947,-0.2867238377142881,-0.1121108811841287,0
0.0,0.0,0.0,-0.27767885964460287,-0.1547751548321933,0.05324785258447987,-0.42645137745580186,-0.37197773468272777,0.05652885672098883,-0.533714301645277,-0.4901575535432245,0.031087898864492203,-0.6324328960899711,-0.5752245539926002,0.0037732153402079403,-0.22037039125618185,-0.956489002170195,0.09446490513842405,-0.5825466183884147,-0.7954072084530633,0.01182473985594848,-0.7038058147428915,-0.546161251201403,-0.08153066257725687,-0.7088621924409054,-0.30002645495387514,-0.1268677915846261,-0.2421504944619055,-0.9443317271962346,0.03953845027155431,-0.6383904104074332,-0.7692390046695234,-0.027000696192320484,-0.7052573166003138,-0.4803657621953153,-0.10068399453104643,-0.6644706743235054,-0.20788062453612005,-0.136203858036482,-0.28770104027076676,-0.8875393703146389,-0.01871589918725656,-0.6664600256325207,-0.7149858702907185,-0.08287312990916171,-0.7038331518552504,-0.42347821946466246,-0.12850910934043833,-0.6355924734256309,-0.16392847639326075,-0.13932740102335792,-0.3557170932711234,-0.7914597953009859,-0.07424201306671084,-0.6586225084554792,-0.6757854392563303,-0.1188103938611521,-0.7093733635057385,-0.47955668247832883,-0.1270663047194407,-0.681361057407765,-0.27918832935473825,-0.11420024100094328,0
0.0,0.0,0.0,-0.2701165701894352,-0.16310492129006643,0.0661528038973361,-0.4007468433420513,-0.3883972526250726,0.08182363362138691,-0.5112667823059236,-0.527293180076637,0.06813030795656538,-0.6153949182784506,-0.6196032019905294,0.050823624164955644,-0.2136952257874141,-0.9411174538954229,0.11461912218283737,-0.5618746906672935,-0.8182485643550814,0.04154960603163067,-0.7068626753164428,-0.6179269940653576,-0.04951101914151605,-0.7567606678523342,-0.40130312544515384,-0.09571637614934665,-0.23504903291663748,-0.9347903050955771,0.054763173890319886,-0.6242951118578366,-0.7810922485984824,-0.01226835318117411,-0.6973018567308406,-0.5147688310004556,-0.09289852763574691,-0.6828407625419588,-0.2548428176232361,-0.13021630883377247,-0.2722716032160114,-0.887632113942055,-0.0069595779128197675,-0.6522087588622538,-0.7238697683483222,-0.07386975084725954,-0.6931492652431234,-0.4461283245103478,-0.1285441918065475,-0.642932162663047,-0.19249377209954677,-0.142381289029014,-0.3283383097755483,-0.8059194581344197,-0.06462005555276165,-0.640241332029685,-0.6887343761814751,-0.11207015577989589,-0.6966898824033768,-0.5061776652522239,-0.1274214253609657,-0.6822182258960816,-0.31570545688293905,-0.1182254068484422,0
0.0,0.0,0.0,-0.24780464206982494,-0.16408606825275762,0.05782349930361783,-0.3556788738398041,-0.39034249423112455,0.06582449671687617,-0.4331986887861938,-0.5162146067963236,0.04283217573773284,-0.516733865512199,-0.6134485099054926,0.016438750405481987,-0.11057808271868656,-0.9257118908697106,0.09865723258376642,-0.476681071354239,-0.8789746809894848,0.013366614829808481,-0.6592927580931923,-0.7185747686526301,-0.07601644551702391,-0.7405188272668345,-0.524729067977776,-0.11798284818160089,-0.11720204648884738,-0.9264366862227439,0.04076752812691645,-0.5321508404976684,-0.8287728676723695,-0.03880306777309291,-0.6321239236184631,-0.5567203980499297,-0.11902383864775651,-0.6294816237482629,-0.3059839148120287,-0.15563290295683485,-0.1579595376884914,-0.8976191621451444,-0.02049925569355103,-0.5661983220316874,-0.7815083911553398,-0.09565489023064258,-0.6308935301205496,-0.49240313242526834,-0.14625156470764508,-0.5897862026889822,-0.2424239472782858,-0.15609456548652445,-0.23699771725009594,-0.8412322505283472,-0.07812899590238756,-0.5556262962258531,-0.7778026079822594,-0.12020537008892751,-0.6253916173886851,-0.603848268857007,-0.12997700616071126,-0.6190581370247443,-0.4269474858843391,-0.11876577947039282,0
0.0,0.0,0.0,-0.2689709611640441,-0.16242424510486897,0.04920384894691757,-0.387070852385991,-0.3887403082662574,0.05923629167649048,-0.4782534698952827,-0.5287774803047877,0.042448398354711106,-0.5615416028714874,-0.6334158821828421,0.022864928817086076,-0.12191982246452765,-0.8952988621401289,0.09632357965305141,-0.47364174815697124,-0.8803266053031498,0.026240472523193382,-0.6363989836523466,-0.7300428475376357,-0.05487989892221983,-0.7010381534509493,-0.5447938977215557,-0.095769942225282,-0.13565920414964103,-0.8943513858757082,0.04333377671549205,-0.5376948068263869,-0.8258385379635592,-0.03194720550618621,-0.6171567030611824,-0.5642911006224944,-0.10217234118219819,-0.6017565730894228,-0.31854239085769565,-0.1303826362483407,-0.17893294182302139,-0.8569663835843032,-0.013090866951753214,-0.5701387001311614,-0.7708514354309821,-0.0884750243054889,-0.611101622614878,-0.49072589670867234,-0.13237415111117434,-0.5608741207812298,-0.24362015351745914,-0.13714929974396994,-0.25022020921964183,-0.7885476677618061,-0.06707131817770531,-0.5547607895362254,-0.7450532376294337,-0.11919262779189661,-0.6132746176158651,-0.570606808353704,-0.1297919179764082,-0.6023895250670489,-0.38986989334207794,-0.11736697006788707,0
0.0,0.0,0.0,-0.2675523421203246,-0.172381335649203,0.07896622798589903,-0.37504127240993285,-0.40759675845886423,0.09824698692469255,-0.4596538469217144,-0.5382077099861821,0.08367389971922125,-0.535129857916466,-0.6480771815253813,0.06497588361050234,-0.10166226090114638,-0.905008749818608,0.12180029246132187,-0.4588784977065577,-0.8867227397857472,0.05615431496715767,-0.610437057202799,-0.7164974554300285,-0.019731911255558402,-0.6638875826623307,-0.5178959594523009,-0.056125873840015085,-0.10013436685951403,-0.915216675362311,0.056690787285377055,-0.5182057437452929,-0.8505006338138794,-0.01250939509253267,-0.5950633453010475,-0.5852450194107207,-0.08563378564291985,-0.5726294538958122,-0.33946997999815165,-0.11721169086262377,-0.13435694256929992,-0.8914543542761797,-0.009110644019786793,-0.547047076048128,-0.8197121917268401,-0.08169203225135087,-0.5958315866547972,-0.5333477097490841,-0.1341956017688895,-0.5450858986215551,-0.2809083098651384,-0.14447467071185835,-0.2110042698917614,-0.8448633593158272,-0.06833678177119694,-0.5418405675674346,-0.7939281283117297,-0.11579532916189902,-0.6019532322916533,-0.614382512605518,-0.12959907366530332,-0.5886123687523296,-0.4300993591910348,-0.1198316411732548,0
0.0,0.0,0.0,-0.26605215650493125,-0.16261485659601937,0.06569065016883792,-0.36764449399481247,-0.38580677332805585,0.07887948599395977,-0.45382621414535973,-0.5206029256767012,0.06073905063908253,-0.5383544358593547,-0.6388107934220891,0.03959075296809655,-0.1010218165094321,-0.9069340661480613,0.11744933578545433,-0.45750988588290464,-0.884923301213662,0.052409073977203104,-0.6034268797332843,-0.710027504086769,-0.026861718552091768,-0.6509763493601003,-0.5107520591131789,-0.06570989645303031,-0.10452265949854501,-0.9146481589351201,0.05774016319715231,-0.5171951347786059,-0.855841321778628,-0.006695109972984829,-0.5962629109083233,-0.5925454426513209,-0.0806943631311298,-0.5759492672307455,-0.35130454681206424,-0.11391312215571121,-0.1409046871364444,-0.8889422582455625,-0.0034625672765696432,-0.5462279827095822,-0.8151482279847044,-0.06821509602606515,-0.5915060880154868,-0.5313660004988902,-0.11774417910021934,-0.5399123511880133,-0.28344113574097923,-0.12762690669970572,-0.213902191498189,-0.8411900095020006,-0.06046957489526467,-0.5377532449097061,-0.7975491743479743,-0.0997464996107776,-0.5879299100534857,-0.6290433015321194,-0.10851451899112369,-0.5663388472704137,-0.45530462576745256,-0.095561184050555,0
0.0,0.0,0.0,-0.29715147669254705,-0.1933660687390889,0.06562215450017231,-0.39318688863720463,-0.4134601695842621,0.07257811218069339,-0.4709999979520725,-0.5496550313311616,0.04673103595317814,-0.5376885555420011,-0.6784412297265396,0.016454977672147403,-0.09445892926542568,-0.9109491623992477,0.11833134848635721,-0.44792805762894383,-0.8926203890323247,0.05088512820601924,-0.5990872770968303,-0.7137820585207695,-0.03070127318392011,-0.6529039102759289,-0.5127204220908823,-0.07105153198642529,-0.08367049104398522,-0.915348461680623,0.05577129997582538,-0.5031335821885159,-0.8318768949550347,-0.015552635064853987,-0.5764197466323923,-0.5523181418276049,-0.09503511401638003,-0.5510492909840953,-0.31320529548565584,-0.13115505063110897,-0.10610420341903284,-0.8907493969611628,-0.008381208464948957,-0.5200758500738365,-0.802868241765317,-0.0842933685814451,-0.5660103680941345,-0.5108701575161652,-0.1372593728934091,-0.5152444048593915,-0.2703214474097133,-0.14727135015091103,-0.17070360830975242,-0.844933279172355,-0.06675520847313306,-0.5063792993656027,-0.8286999214891785,-0.11316247464694243,-0.5521459097528307,-0.6428181192720953,-0.11587861547376803,-0.5264834797301545,-0.4599291289517382,-0.09681911397791296,0
